Date,Price,Open,High,Low,Vol.,Change %
"Jul 11, 2019",11342.30,"12,111.60","12,111.60","11,029.00",943.13K,-6.34%
"Jul 10, 2019",12110.60,"12,542.80","13,134.40","11,594.90",1.11M,-3.44%
"Jul 09, 2019",12541.50,"12,250.60","12,772.90","12,111.20",847.84K,2.36%
"Jul 08, 2019",12252.60,"11,415.80","12,332.30","11,304.80",695.60K,7.33%
"Jul 07, 2019",11415.90,"11,267.90","11,524.60","11,108.10",601.93K,1.31%
"Jul 06, 2019",11268.00,"10,969.80","11,650.20","10,967.90",688.96K,2.71%
"Jul 05, 2019",10970.20,"11,159.70","11,381.80","10,810.30",772.67K,-1.73%
"Jul 04, 2019",11163.10,"11,899.30","11,948.00","11,087.10",840.34K,-6.20%
"Jul 03, 2019",11900.80,"10,835.90","11,931.80","10,835.90",998.73K,9.83%
"Jul 02, 2019",10835.90,"10,615.50","10,923.50","9,728.50",1.12M,2.07%
"Jul 01, 2019",10616.60,"10,821.40","11,254.50","10,041.60",1.04M,-1.87%
"Jun 30, 2019",10818.60,"11,906.00","12,179.30","10,765.40",880.77K,-9.14%
"Jun 29, 2019",11906.50,"12,408.00","12,422.90","11,490.80",834.62K,-4.05%
"Jun 28, 2019",12409.10,"11,288.40","12,461.80","10,970.50",1.09M,9.93%
"Jun 27, 2019",11287.80,"13,062.40","13,422.00","10,493.50",1.59M,-13.59%
"Jun 26, 2019",13063.80,"11,811.60","13,929.80","11,747.30",1.48M,10.62%
"Jun 25, 2019",11809.90,"11,046.60","11,833.90","11,033.70",781.09K,6.91%
"Jun 24, 2019",11046.40,"10,897.30","11,114.40","10,622.60",566.96K,1.37%
"Jun 23, 2019",10897.10,"10,721.50","11,361.30","10,557.80",683.79K,1.64%
"Jun 22, 2019",10721.70,"10,178.10","11,160.50","10,031.30",1.09M,5.33%
"Jun 21, 2019",10179.30,"9,517.70","10,184.30","9,517.40",769.12K,6.96%
"Jun 20, 2019",9517.00,"9,255.00","9,583.90","9,188.40",693.62K,2.83%
"Jun 19, 2019",9255.40,"9,080.70","9,295.10","9,044.00",587.57K,1.93%
"Jun 18, 2019",9080.60,"9,318.90","9,336.10","8,962.70",723.17K,-2.56%
"Jun 17, 2019",9318.80,"8,961.00","9,438.10","8,959.80",738.80K,3.98%
"Jun 16, 2019",8962.50,"8,812.20","9,332.00","8,771.10",849.77K,1.70%
"Jun 15, 2019",8812.50,"8,655.80","8,856.70","8,582.30",608.69K,1.81%
"Jun 14, 2019",8656.10,"8,218.60","8,685.30","8,153.20",643.17K,5.32%
"Jun 13, 2019",8219.00,"8,132.40","8,306.10","8,028.60",574.21K,1.06%
"Jun 12, 2019",8133.10,"7,888.00","8,198.10","7,805.80",607.89K,3.11%
"Jun 11, 2019",7888.00,"7,987.80","8,010.40","7,714.50",579.00K,-1.25%
"Jun 10, 2019",7987.80,"7,635.00","8,012.80","7,523.60",641.38K,4.62%
"Jun 09, 2019",7635.00,"7,901.60","7,937.50","7,516.90",554.48K,-3.37%
"Jun 08, 2019",7901.40,"7,985.30","8,044.40","7,770.50",485.81K,-1.05%
"Jun 07, 2019",7985.20,"7,785.80","8,099.40","7,749.40",588.87K,2.57%
"Jun 06, 2019",7784.90,"7,779.60","7,861.40","7,480.40",651.82K,0.08%
"Jun 05, 2019",7779.10,"7,685.60","7,885.00","7,590.40",762.94K,1.22%
"Jun 04, 2019",7685.50,"8,118.10","8,118.10","7,494.00",966.95K,-5.41%
"Jun 03, 2019",8124.80,"8,728.60","8,734.90","8,102.70",739.45K,-6.92%
"Jun 02, 2019",8728.60,"8,545.80","8,807.70","8,534.80",614.54K,2.14%
"Jun 01, 2019",8545.70,"8,556.90","8,615.80","8,454.00",686.75K,-0.15%
"May 31, 2019",8558.30,"8,271.40","8,578.80","8,135.00",858.41K,3.46%
"May 30, 2019",8271.90,"8,647.80","9,045.90","8,054.70",1.04M,-4.35%
"May 29, 2019",8647.80,"8,715.60","8,747.20","8,435.30",15.43M,-0.79%
"May 28, 2019",8716.30,"8,759.40","8,794.10","8,568.80",763.20K,-0.50%
"May 27, 2019",8760.10,"8,628.90","8,902.80","8,607.30",907.96K,1.51%
"May 26, 2019",8630.20,"8,029.60","8,718.60","7,866.50",872.12K,7.51%
"May 25, 2019",8027.40,"7,971.40","8,090.10","7,919.10",691.27K,0.72%
"May 24, 2019",7970.10,"7,852.80","8,124.10","7,775.40",868.47K,1.50%
"May 23, 2019",7852.10,"7,637.20","7,939.10","7,486.80",815.14K,2.83%
"May 22, 2019",7635.70,"7,928.70","7,999.00","7,545.90",821.40K,-3.72%
"May 21, 2019",7930.30,"7,965.00","8,056.80","7,813.20",804.88K,-0.44%
"May 20, 2019",7965.30,"8,156.40","8,156.40","7,604.00",958.81K,-2.35%
"May 19, 2019",8157.20,"7,261.90","8,253.40","7,252.30",1.08M,12.32%
"May 18, 2019",7262.60,"7,359.90","7,458.50","7,189.40",865.53K,-1.32%
"May 17, 2019",7359.50,"7,871.90","7,924.00","6,998.60",1.43M,-6.51%
"May 16, 2019",7871.80,"8,164.80","8,293.30","7,720.40",1.18M,-3.59%
"May 15, 2019",8164.60,"7,994.80","8,225.30","7,856.50",1.13M,2.13%
"May 14, 2019",7994.60,"7,806.40","8,323.90","7,674.00",1.33M,2.42%
"May 13, 2019",7806.00,"6,984.70","8,058.30","6,893.10",1.20M,11.76%
"May 12, 2019",6984.80,"7,190.00","7,518.90","6,802.60",1.35M,-2.86%
"May 11, 2019",7190.30,"6,386.60","7,373.80","6,386.50",1.31M,12.59%
"May 10, 2019",6386.00,"6,194.30","6,466.60","6,157.80",907.94K,3.14%
"May 09, 2019",6191.50,"5,990.50","6,206.00","5,990.00",799.96K,3.36%
"May 08, 2019",5990.30,"5,849.40","6,011.30","5,799.10",757.13K,2.41%
"May 07, 2019",5849.50,"5,745.50","6,019.80","5,745.50",955.88K,1.82%
"May 06, 2019",5745.10,"5,775.10","5,801.40","5,630.50",755.39K,-0.52%
"May 05, 2019",5774.90,"5,830.80","5,838.20","5,708.20",709.02K,-0.96%
"May 04, 2019",5830.90,"5,768.00","5,899.20","5,605.00",920.61K,1.11%
"May 03, 2019",5766.80,"5,493.60","5,844.20","5,478.70",1.04M,4.97%
"May 02, 2019",5493.80,"5,384.60","5,530.80","5,370.00",722.23K,2.04%
"May 01, 2019",5384.20,"5,321.10","5,396.30","5,319.50",623.64K,1.19%
"Apr 30, 2019",5320.80,"5,235.40","5,336.60","5,195.90",697.42K,1.64%
"Apr 29, 2019",5235.00,"5,302.40","5,322.90","5,188.90",775.82K,-1.27%
"Apr 28, 2019",5302.30,"5,265.70","5,332.50","5,234.40",681.41K,0.69%
"Apr 27, 2019",5265.90,"5,298.20","5,318.10","5,225.40",833.13K,-0.61%
"Apr 26, 2019",5298.30,"5,209.20","5,469.30","5,159.30",1.03M,1.71%
"Apr 25, 2019",5209.10,"5,415.60","5,528.20","5,137.40",955.36K,-3.81%
"Apr 24, 2019",5415.60,"5,511.20","5,589.60","5,346.80",994.04K,-1.74%
"Apr 23, 2019",5511.60,"5,346.50","5,594.40","5,291.40",900.00K,3.08%
"Apr 22, 2019",5346.70,"5,248.20","5,370.20","5,170.20",920.77K,1.97%
"Apr 21, 2019",5243.50,"5,290.20","5,308.20","5,189.80",811.41K,-0.88%
"Apr 20, 2019",5290.20,"5,241.00","5,327.00","5,240.20",782.32K,0.94%
"Apr 19, 2019",5241.00,"5,264.80","5,282.40","5,192.10",787.09K,-0.45%
"Apr 18, 2019",5264.70,"5,208.30","5,293.10","5,205.00",727.97K,1.08%
"Apr 17, 2019",5208.30,"5,182.10","5,230.90","5,165.50",806.52K,0.53%
"Apr 16, 2019",5180.90,"5,031.40","5,198.40","5,014.40",631.05K,2.95%
"Apr 15, 2019",5032.30,"5,135.10","5,168.00","4,964.20",688.20K,-2.00%
"Apr 14, 2019",5134.80,"5,052.00","5,153.50","5,010.70",566.38K,1.64%
"Apr 13, 2019",5051.80,"5,054.20","5,093.40","5,011.60",577.16K,-0.05%
"Apr 12, 2019",5054.20,"5,022.70","5,080.50","4,889.20",779.14K,0.63%
"Apr 11, 2019",5022.60,"5,307.70","5,337.00","4,948.00",943.49K,-5.37%
"Apr 10, 2019",5307.80,"5,158.40","5,404.10","5,142.90",837.51K,2.89%
"Apr 09, 2019",5158.40,"5,245.00","5,245.90","5,095.20",784.62K,-1.65%
"Apr 08, 2019",5245.20,"5,173.50","5,300.60","5,060.50",928.23K,1.38%
"Apr 07, 2019",5173.60,"5,046.10","5,219.50","5,033.70",841.27K,2.53%
"Apr 06, 2019",5046.20,"5,010.00","5,198.40","4,947.90",952.18K,0.72%
"Apr 05, 2019",5010.20,"4,902.50","5,029.40","4,888.30",851.72K,2.20%
"Apr 04, 2019",4902.40,"4,968.70","5,042.50","4,789.20",1.05M,-1.33%
"Apr 03, 2019",4968.70,"4,859.30","5,278.40","4,814.00",13.83M,2.25%
"Apr 02, 2019",4859.30,"4,145.10","4,899.60","4,143.50",14.77M,17.23%
"Apr 01, 2019",4145.10,"4,102.30","4,159.10","4,076.80",3.22M,1.04%
"Mar 31, 2019",4102.30,"4,111.80","4,121.90","4,082.20",2.43M,-0.23%
"Mar 30, 2019",4111.80,"4,103.70","4,138.10","4,057.10",2.55M,0.23%
"Mar 29, 2019",4102.20,"4,025.70","4,123.10","4,022.60",3.30M,1.90%
"Mar 28, 2019",4025.60,"4,041.70","4,041.70","4,008.40",2.11M,-0.40%
"Mar 27, 2019",4041.70,"3,942.80","4,043.30","3,936.20",2.78M,2.51%
"Mar 26, 2019",3942.80,"3,937.10","3,950.70","3,899.90",2.53M,0.15%
"Mar 25, 2019",3937.00,"3,994.80","4,000.50","3,897.90",2.86M,-1.44%
"Mar 24, 2019",3994.70,"4,002.60","4,005.70","3,967.00",2.04M,-0.20%
"Mar 23, 2019",4002.50,"3,990.40","4,018.20","3,980.80",2.00M,0.30%
"Mar 22, 2019",3990.40,"3,982.20","4,005.70","3,971.80",2.83M,0.21%
"Mar 21, 2019",3982.20,"4,041.20","4,064.00","3,923.80",3.88M,-1.46%
"Mar 20, 2019",4041.20,"4,017.00","4,050.00","3,985.30",3.18M,0.60%
"Mar 19, 2019",4017.00,"3,990.20","4,029.90","3,972.40",2.99M,0.67%
"Mar 18, 2019",3990.20,"3,981.50","4,032.30","3,958.50",2.62M,0.22%
"Mar 17, 2019",3981.50,"4,006.40","4,009.80","3,956.30",1.87M,-0.62%
"Mar 16, 2019",4006.40,"3,924.40","4,050.60","3,923.70",3.46M,2.09%
"Mar 15, 2019",3924.30,"3,879.00","3,935.70","3,874.80",3.11M,1.17%
"Mar 14, 2019",3879.00,"3,865.10","3,914.70","3,828.40",2.86M,0.36%
"Mar 13, 2019",3865.10,"3,885.90","3,894.70","3,847.40",2.28M,-0.54%
"Mar 12, 2019",3886.00,"3,870.30","3,900.10","3,817.10",2.90M,0.41%
"Mar 11, 2019",3870.30,"3,915.20","3,935.50","3,842.40",3.19M,-1.15%
"Mar 10, 2019",3915.20,"3,944.40","3,944.50","3,889.20",1.89M,-0.74%
"Mar 09, 2019",3944.30,"3,865.60","3,964.00","3,859.70",2.48M,2.03%
"Mar 08, 2019",3865.90,"3,875.10","3,929.00","3,810.70",2.96M,-0.24%
"Mar 07, 2019",3875.10,"3,863.10","3,907.40","3,847.90",2.60M,0.32%
"Mar 06, 2019",3863.00,"3,857.20","3,887.30","3,816.70",2.52M,0.15%
"Mar 05, 2019",3857.20,"3,715.90","3,873.20","3,705.70",3.82M,3.80%
"Mar 04, 2019",3715.90,"3,809.70","3,828.40","3,681.80",2.85M,-2.45%
"Mar 03, 2019",3809.50,"3,823.20","3,836.60","3,789.70",1.51M,-0.36%
"Mar 02, 2019",3823.10,"3,821.90","3,843.20","3,783.60",1.61M,0.03%
"Mar 01, 2019",3821.90,"3,816.70","3,855.80","3,816.40",1.74M,0.14%
"Feb 28, 2019",3816.60,"3,814.60","3,883.70","3,783.30",2.31M,0.05%
"Feb 27, 2019",3814.60,"3,810.30","3,836.40","3,701.90",2.82M,0.11%
"Feb 26, 2019",3810.30,"3,833.50","3,845.50","3,775.00",2.09M,-0.61%
"Feb 25, 2019",3833.70,"3,755.70","3,870.70","3,753.80",765.87K,2.09%
"Feb 24, 2019",3755.20,"4,120.50","4,194.20","3,738.70",977.78K,-8.86%
"Feb 23, 2019",4120.40,"3,965.20","4,152.60","3,939.40",727.85K,3.91%
"Feb 22, 2019",3965.20,"3,937.40","3,983.10","3,931.70",649.55K,0.73%
"Feb 21, 2019",3936.60,"3,972.00","4,011.50","3,909.20",668.16K,-0.90%
"Feb 20, 2019",3972.40,"3,914.30","3,983.60","3,881.20",698.01K,1.48%
"Feb 19, 2019",3914.30,"3,896.40","3,993.80","3,863.70",1.44M,0.47%
"Feb 18, 2019",3896.00,"3,664.20","3,903.70","3,655.10",933.15K,6.33%
"Feb 17, 2019",3664.20,"3,616.80","3,689.90","3,607.90",580.51K,1.31%
"Feb 16, 2019",3616.80,"3,604.70","3,641.90","3,599.70",485.63K,0.34%
"Feb 15, 2019",3604.70,"3,592.60","3,648.30","3,581.40",516.21K,0.34%
"Feb 14, 2019",3592.60,"3,611.50","3,624.50","3,580.20",498.14K,-0.52%
"Feb 13, 2019",3611.50,"3,632.00","3,663.50","3,599.20",558.02K,-0.56%
"Feb 12, 2019",3632.00,"3,631.80","3,656.40","3,594.40",545.82K,0.01%
"Feb 11, 2019",3631.80,"3,678.80","3,681.10","3,623.80",517.28K,-1.28%
"Feb 10, 2019",3679.00,"3,661.00","3,680.60","3,617.10",501.90K,0.48%
"Feb 09, 2019",3661.40,"3,661.60","3,675.30","3,633.20",454.80K,-0.01%
"Feb 08, 2019",3661.70,"3,397.30","3,721.10","3,382.50",699.23K,7.77%
"Feb 07, 2019",3397.70,"3,404.90","3,421.80","3,390.30",471.36K,-0.20%
"Feb 06, 2019",3404.30,"3,468.50","3,478.00","3,383.90",514.21K,-1.85%
"Feb 05, 2019",3468.40,"3,463.00","3,485.90","3,450.30",460.95K,0.16%
"Feb 04, 2019",3462.80,"3,459.00","3,479.70","3,437.10",503.92K,0.11%
"Feb 03, 2019",3459.10,"3,502.30","3,507.80","3,431.30",451.66K,-1.24%
"Feb 02, 2019",3502.50,"3,467.90","3,514.50","3,447.80",443.60K,1.00%
"Feb 01, 2019",3467.90,"3,437.70","3,485.70","3,415.30",481.58K,0.90%
"Jan 31, 2019",3437.20,"3,460.00","3,484.70","3,427.00",477.07K,-0.66%
"Jan 30, 2019",3460.00,"3,414.60","3,479.00","3,394.20",600.25K,1.32%
"Jan 29, 2019",3414.80,"3,442.80","3,450.10","3,368.20",585.46K,-0.81%
"Jan 28, 2019",3442.80,"3,555.80","3,561.20","3,395.70",620.85K,-3.17%
"Jan 27, 2019",3555.60,"3,570.90","3,583.20","3,509.20",464.02K,-0.43%
"Jan 26, 2019",3570.90,"3,572.00","3,652.50","3,556.10",432.55K,-0.03%
"Jan 25, 2019",3572.00,"3,574.30","3,582.60","3,542.20",448.89K,-0.06%
"Jan 24, 2019",3574.30,"3,561.40","3,587.00","3,539.70",428.60K,0.36%
"Jan 23, 2019",3561.50,"3,580.10","3,608.30","3,532.80",445.87K,-0.52%
"Jan 22, 2019",3580.10,"3,536.90","3,607.90","3,465.20",447.70K,1.23%
"Jan 21, 2019",3536.70,"3,542.70","3,561.40","3,505.40",394.17K,-0.16%
"Jan 20, 2019",3542.30,"3,676.20","3,699.10","3,503.90",563.31K,-3.68%
"Jan 19, 2019",3677.80,"3,605.80","3,715.20","3,604.10",537.06K,2.00%
"Jan 18, 2019",3605.60,"3,626.30","3,627.90","3,575.70",488.16K,-0.57%
"Jan 17, 2019",3626.40,"3,588.10","3,636.70","3,554.80",525.10K,1.07%
"Jan 16, 2019",3588.00,"3,570.60","3,644.10","3,561.40",487.34K,0.47%
"Jan 15, 2019",3571.30,"3,637.50","3,660.80","3,545.70",544.85K,-1.84%
"Jan 14, 2019",3638.10,"3,490.40","3,672.00","3,490.40",539.93K,4.24%
"Jan 13, 2019",3490.20,"3,597.30","3,617.60","3,473.20",452.79K,-2.98%
"Jan 12, 2019",3597.20,"3,616.60","3,633.90","3,561.30",435.06K,-0.53%
"Jan 11, 2019",3616.50,"3,603.30","3,655.70","3,563.10",551.64K,0.35%
"Jan 10, 2019",3603.70,"3,978.90","4,007.70","3,562.10",697.31K,-9.41%
"Jan 09, 2019",3978.00,"3,971.00","4,014.20","3,957.50",473.42K,0.17%
"Jan 08, 2019",3971.00,"3,985.80","4,070.50","3,943.10",514.08K,-0.37%
"Jan 07, 2019",3985.90,"4,004.30","4,028.00","3,945.50",500.88K,-0.45%
"Jan 06, 2019",4004.10,"3,785.70","4,034.10","3,758.50",529.89K,5.78%
"Jan 05, 2019",3785.40,"3,802.80","3,846.70","3,769.00",468.45K,-0.46%
"Jan 04, 2019",3802.70,"3,780.50","3,823.90","3,720.00",488.70K,0.60%
"Jan 03, 2019",3780.10,"3,874.10","3,875.80","3,753.00",450.32K,-2.42%
"Jan 02, 2019",3873.80,"3,809.70","3,894.80","3,768.10",554.47K,1.69%
"Jan 01, 2019",3809.40,"3,709.50","3,814.30","3,664.40",469.11K,2.69%
"Dec 31, 2018",3709.40,"3,815.10","3,819.60","3,658.80",545.83K,-2.77%
"Dec 30, 2018",3815.00,"3,708.20","3,837.70","3,682.50",519.17K,2.92%
"Dec 29, 2018",3706.80,"3,861.60","3,899.60","3,696.00",505.41K,-4.01%
"Dec 28, 2018",3861.60,"3,587.10","3,900.30","3,565.50",565.24K,7.66%
"Dec 27, 2018",3586.90,"3,793.40","3,822.60","3,560.80",543.44K,-5.45%
"Dec 26, 2018",3793.70,"3,762.80","3,841.90","3,680.30",567.11K,0.83%
"Dec 25, 2018",3762.50,"4,025.60","4,030.70","3,676.50",670.94K,-6.55%
"Dec 24, 2018",4026.10,"3,944.50","4,208.20","3,941.90",716.29K,2.07%
"Dec 23, 2018",3944.40,"3,964.30","4,037.10","3,904.60",572.21K,-0.50%
"Dec 22, 2018",3964.40,"3,850.90","3,977.20","3,803.70",554.59K,2.95%
"Dec 21, 2018",3850.90,"4,075.20","4,153.10","3,786.90",748.76K,-5.52%
"Dec 20, 2018",4076.00,"3,687.20","4,140.30","3,665.80",958.58K,10.55%
"Dec 19, 2018",3687.10,"3,668.10","3,924.70","3,647.50",792.40K,0.52%
"Dec 18, 2018",3668.00,"3,526.00","3,683.10","3,456.90",698.53K,4.02%
"Dec 17, 2018",3526.10,"3,248.30","3,597.40","3,243.10",534.78K,8.57%
"Dec 16, 2018",3247.90,"3,228.60","3,305.00","3,225.90",335.69K,0.60%
"Dec 15, 2018",3228.70,"3,247.80","3,282.30","3,177.00",332.95K,-0.59%
"Dec 14, 2018",3247.80,"3,315.40","3,336.60","3,199.10",445.56K,-2.04%
"Dec 13, 2018",3315.30,"3,466.20","3,474.40","3,284.80",435.89K,-4.35%
"Dec 12, 2018",3466.10,"3,390.20","3,510.20","3,379.40",391.17K,1.72%
"Dec 11, 2018",3407.70,"3,460.40","3,485.90","3,349.90",418.53K,-1.53%
"Dec 10, 2018",3460.50,"3,566.90","3,622.40","3,412.70",394.49K,-3.00%
"Dec 09, 2018",3567.50,"3,430.30","3,677.60","3,424.20",327.93K,4.00%
"Dec 08, 2018",3430.40,"3,422.30","3,507.70","3,302.90",424.40K,0.24%
"Dec 07, 2018",3422.20,"3,508.90","3,626.60","3,251.80",639.33K,-2.46%
"Dec 06, 2018",3508.60,"3,771.40","3,887.20","3,505.70",467.54K,-6.97%
"Dec 05, 2018",3771.60,"3,958.10","3,974.10","3,765.20",341.60K,-4.72%
"Dec 04, 2018",3958.50,"3,899.90","4,082.90","3,809.30",326.71K,1.56%
"Dec 03, 2018",3897.80,"4,160.30","4,177.00","3,839.90",355.10K,-6.31%
"Dec 02, 2018",4160.40,"4,196.20","4,316.10","4,105.30",298.63K,-0.85%
"Dec 01, 2018",4196.20,"4,038.70","4,299.10","3,967.10",316.30K,3.87%
"Nov 30, 2018",4039.70,"4,296.80","4,340.60","3,954.50",444.52K,-5.98%
"Nov 29, 2018",4296.50,"4,265.50","4,440.10","4,140.60",414.46K,0.73%
"Nov 28, 2018",4265.40,"3,866.40","4,391.80","3,866.40",533.04K,10.32%
"Nov 27, 2018",3866.50,"3,840.30","3,920.60","3,687.80",457.27K,0.77%
"Nov 26, 2018",3837.00,"4,061.00","4,179.00","3,679.80",571.04K,-5.54%
"Nov 25, 2018",4062.20,"3,920.30","4,198.40","3,634.20",619.95K,3.62%
"Nov 24, 2018",3920.40,"4,397.30","4,494.60","3,821.50",382.72K,-10.86%
"Nov 23, 2018",4398.00,"4,360.90","4,455.60","4,223.70",348.99K,0.96%
"Nov 22, 2018",4356.00,"4,646.40","4,695.70","4,346.70",261.85K,-6.09%
"Nov 21, 2018",4638.70,"4,523.00","4,743.70","4,393.00",412.74K,2.52%
"Nov 20, 2018",4524.60,"4,883.60","5,013.40","4,272.30",714.08K,-7.36%
"Nov 19, 2018",4883.80,"5,660.40","5,662.50","4,831.10",478.26K,-13.69%
"Nov 18, 2018",5658.30,"5,621.00","5,727.90","5,615.50",158.68K,0.65%
"Nov 17, 2018",5621.80,"5,636.20","5,645.50","5,561.40",156.51K,-0.26%
"Nov 16, 2018",5636.20,"5,723.50","5,747.70","5,539.70",224.12K,-1.45%
"Nov 15, 2018",5718.90,"5,854.00","5,878.50","5,384.10",375.86K,-2.11%
"Nov 14, 2018",5842.40,"6,428.90","6,453.30","5,619.20",438.21K,-9.13%
"Nov 13, 2018",6429.20,"6,435.00","6,466.80","6,386.70",137.60K,-0.09%
"Nov 12, 2018",6435.00,"6,445.00","6,475.90","6,409.40",130.16K,-0.17%
"Nov 11, 2018",6446.10,"6,427.10","6,451.70","6,359.00",127.40K,0.30%
"Nov 10, 2018",6427.10,"6,411.90","6,461.70","6,411.70",115.87K,0.24%
"Nov 09, 2018",6412.00,"6,473.80","6,496.10","6,390.00",151.60K,-0.96%
"Nov 08, 2018",6474.00,"6,565.30","6,577.30","6,466.30",159.30K,-1.39%
"Nov 07, 2018",6565.30,"6,503.10","6,594.30","6,502.00",170.76K,0.96%
"Nov 06, 2018",6502.80,"6,460.40","6,509.60","6,441.60",154.87K,0.67%
"Nov 05, 2018",6459.70,"6,478.20","6,489.20","6,431.70",128.51K,-0.29%
"Nov 04, 2018",6478.20,"6,386.20","6,508.90","6,359.70",128.76K,1.44%
"Nov 03, 2018",6386.20,"6,424.50","6,429.50","6,346.20",112.84K,-0.60%
"Nov 02, 2018",6424.70,"6,400.50","6,444.30","6,390.90",135.87K,0.38%
"Nov 01, 2018",6400.50,"6,365.90","6,421.80","6,354.20",124.16K,0.54%
"Oct 31, 2018",6365.90,"6,327.90","6,405.70","6,257.80",129.06K,0.64%
"Oct 30, 2018",6325.70,"6,336.70","6,469.90","6,316.50",128.21K,-0.15%
"Oct 29, 2018",6335.00,"6,486.10","6,498.40","6,310.50",160.52K,-2.33%
"Oct 28, 2018",6486.10,"6,494.60","6,502.20","6,461.20",93.97K,-0.12%
"Oct 27, 2018",6494.20,"6,510.00","6,534.00","6,473.70",76.72K,-0.24%
"Oct 26, 2018",6510.00,"6,507.00","6,570.50","6,498.50",97.17K,0.05%
"Oct 25, 2018",6507.00,"6,532.50","6,544.80","6,491.50",97.43K,-0.36%
"Oct 24, 2018",6530.70,"6,531.20","6,593.80","6,522.60",98.74K,0.03%
"Oct 23, 2018",6528.70,"6,558.60","6,573.60","6,500.50",108.86K,-0.41%
"Oct 22, 2018",6555.80,"6,583.00","6,612.70","6,529.50",101.57K,-0.41%
"Oct 21, 2018",6583.00,"6,575.90","6,643.10","6,568.00",92.94K,0.16%
"Oct 20, 2018",6572.20,"6,511.70","6,593.70","6,495.90",97.77K,0.92%
"Oct 19, 2018",6512.00,"6,576.40","6,603.20","6,506.90",121.44K,-0.94%
"Oct 18, 2018",6574.10,"6,690.10","6,736.30","6,530.60",134.15K,-1.68%
"Oct 17, 2018",6686.60,"6,718.90","6,745.90","6,637.80",136.71K,-0.28%
"Oct 16, 2018",6705.30,"6,712.40","6,836.70","6,645.40",155.85K,0.08%
"Oct 15, 2018",6699.80,"6,326.80","7,358.40","6,300.20",443.33K,5.90%
"Oct 14, 2018",6326.80,"6,321.60","6,390.90","6,300.00",99.38K,0.08%
"Oct 13, 2018",6321.70,"6,291.30","6,329.30","6,282.80",94.45K,0.48%
"Oct 12, 2018",6291.30,"6,239.20","6,344.80","6,206.80",147.40K,0.84%
"Oct 11, 2018",6239.10,"6,618.00","6,622.50","6,206.20",245.28K,-5.72%
"Oct 10, 2018",6618.00,"6,650.60","6,653.50","6,526.00",101.93K,-0.49%
"Oct 09, 2018",6650.80,"6,669.60","6,678.90","6,613.30",80.79K,-0.28%
"Oct 08, 2018",6669.60,"6,611.00","6,699.50","6,589.90",119.68K,0.89%
"Oct 07, 2018",6611.00,"6,596.30","6,633.90","6,523.80",77.06K,0.22%
"Oct 06, 2018",6596.30,"6,639.10","6,661.50","6,550.40",9.18M,-0.65%
"Oct 05, 2018",6639.10,"6,584.20","6,682.30","6,537.60",9.34M,0.83%
"Oct 04, 2018",6584.20,"6,509.20","6,653.00","6,487.80",9.31M,1.17%
"Oct 03, 2018",6507.80,"6,549.90","6,563.50","6,429.60",9.21M,-0.64%
"Oct 02, 2018",6549.90,"6,608.20","6,645.70","6,034.90",9.34M,-0.88%
"Oct 01, 2018",6608.20,"6,635.20","6,674.70","6,072.70",9.19M,-0.41%
"Sep 30, 2018",6635.20,"6,603.90","6,673.90","6,533.50",9.34M,0.47%
"Sep 29, 2018",6603.90,"6,633.90","6,648.40","6,464.40",9.42M,-0.48%
"Sep 28, 2018",6636.00,"6,685.70","6,809.20","6,538.60",9.57M,-0.79%
"Sep 27, 2018",6689.20,"6,463.70","6,738.30","6,428.80",9.34M,3.42%
"Sep 26, 2018",6468.10,"6,443.00","6,551.90","6,384.10",8.64M,0.36%
"Sep 25, 2018",6445.10,"6,590.60","6,590.60","5,977.00",7.34M,-2.11%
"Sep 24, 2018",6584.10,"6,713.30","6,728.10","6,559.10",7.57M,-1.79%
"Sep 23, 2018",6704.10,"6,729.60","6,789.40","6,666.40",7.34M,-0.38%
"Sep 22, 2018",6729.60,"6,766.70","6,833.30","6,635.50",7.31M,-0.55%
"Sep 21, 2018",6766.70,"6,490.90","6,780.50","6,489.80",7.73M,4.28%
"Sep 20, 2018",6489.20,"6,390.40","6,537.50","6,346.40",5.18M,1.55%
"Sep 19, 2018",6390.40,"6,342.00","6,478.70","6,144.50",3.54M,0.76%
"Sep 18, 2018",6342.00,"6,251.90","6,388.80","6,228.80",2.82M,1.44%
"Sep 17, 2018",6251.90,"6,500.20","6,533.50","6,215.90",3.26M,-3.82%
"Sep 16, 2018",6500.20,"6,519.00","6,520.80","6,406.20",3.34M,-0.29%
"Sep 15, 2018",6519.00,"6,482.60","6,562.90","6,470.30",3.16M,0.54%
"Sep 14, 2018",6483.70,"6,482.90","6,579.40","6,412.10",3.20M,0.01%
"Sep 13, 2018",6482.90,"6,338.00","6,867.30","6,337.80",3.53M,2.29%
"Sep 12, 2018",6338.00,"6,293.90","6,353.50","6,204.50",3.04M,0.70%
"Sep 11, 2018",6293.90,"6,320.70","6,391.80","6,189.60",3.30M,-0.43%
"Sep 10, 2018",6321.00,"6,238.50","6,358.50","6,237.30",3.11M,1.32%
"Sep 09, 2018",6238.50,"6,184.30","6,432.60","6,148.80",2.84M,0.88%
"Sep 08, 2018",6184.30,"6,390.90","6,484.30","6,132.30",3.46M,-3.23%
"Sep 07, 2018",6390.90,"6,514.10","6,540.60","6,316.20",3.30M,-1.89%
